ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,SpanishProductName,FrenchProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,EnglishDescription,StartDate,EndDate,Status
433,FR-R72Y-44,14,LB ,CM ,ML Road Frame-W - Yellow, 44,Cuadro de carretera para mujer GM: amarillo, 44,Cadre de route ML -W - jaune, 44,300.1188,True,Yellow,500,375,540.7545,44,42-46 CM,2.2999999999999998,1,R ,324.4527,M ,W ,ML Road Frame-W,Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.,2012-07-01 00:00:00,2008-12-27 00:00:00,
434,FR-R72Y-44,14,LB ,CM ,ML Road Frame-W - Yellow, 44,Cuadro de carretera para mujer GM: amarillo, 44,Cadre de route ML -W - jaune, 44,360.9428,True,Yellow,500,375,594.83,44,42-46 CM,2.2999999999999998,1,R ,356.898,M ,W ,ML Road Frame-W,Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.,2013-07-01 00:00:00,,Current
435,FR-R72Y-48,14,LB ,CM ,ML Road Frame-W - Yellow, 48,Cuadro de carretera para mujer GM: amarillo, 48,Cadre de route ML -W - jaune, 48,300.1188,True,Yellow,500,375,540.7545,48,48-52 CM,2.3399999999999999,1,R ,324.4527,M ,W ,ML Road Frame-W,Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.,2012-07-01 00:00:00,2008-12-27 00:00:00,
436,FR-R72Y-48,14,LB ,CM ,ML Road Frame-W - Yellow, 48,Cuadro de carretera para mujer GM: amarillo, 48,Cadre de route ML -W - jaune, 48,360.9428,True,Yellow,500,375,594.83,48,48-52 CM,2.3399999999999999,1,R ,356.898,M ,W ,ML Road Frame-W,Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.,2013-07-01 00:00:00,,Current
437,FR-R92B-62,14,LB ,CM ,HL Road Frame - Black, 62,Cuadro de carretera GA: negro, 62,Cadre de vélo de route HL - noir, 62,722.2568,True,Black,500,375,1301.3636,62,60-62 CM,2.2999999999999998,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00,2008-12-27 00:00:00,
438,FR-R92B-62,14,LB ,CM ,HL Road Frame - Black, 62,Cuadro de carretera GA: negro, 62,Cadre de vélo de route HL - noir, 62,868.6342,True,Black,500,375,1431.5,62,60-62 CM,2.2999999999999998,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00,,Current
439,FR-R92B-44,14,LB ,CM ,HL Road Frame - Black, 44,Cuadro de carretera GA: negro, 44,Cadre de vélo de route HL - noir, 44,722.2568,True,Black,500,375,1301.3636,44,42-46 CM,2.1200000000000001,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00,2008-12-27 00:00:00,
440,FR-R92B-44,14,LB ,CM ,HL Road Frame - Black, 44,Cuadro de carretera GA: negro, 44,Cadre de vélo de route HL - noir, 44,868.6342,True,Black,500,375,1431.5,44,42-46 CM,2.1200000000000001,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00,,Current
441,FR-R92B-48,14,LB ,CM ,HL Road Frame - Black, 48,Cuadro de carretera GA: negro, 48,Cadre de vélo de route HL - noir, 48,722.2568,True,Black,500,375,1301.3636,48,48-52 CM,2.1600000000000001,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00,2008-12-27 00:00:00,
442,FR-R92B-48,14,LB ,CM ,HL Road Frame - Black, 48,Cuadro de carretera GA: negro, 48,Cadre de vélo de route HL - noir, 48,868.6342,True,Black,500,375,1431.5,48,48-52 CM,2.1600000000000001,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00,,Current
443,FR-R92B-52,14,LB ,CM ,HL Road Frame - Black, 52,Cuadro de carretera GA: negro, 52,Cadre de vélo de route HL - noir, 52,722.2568,True,Black,500,375,1301.3636,52,48-52 CM,2.2000000000000002,1,R ,780.8182,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00,2008-12-27 00:00:00,
444,FR-R92B-52,14,LB ,CM ,HL Road Frame - Black, 52,Cuadro de carretera GA: negro, 52,Cadre de vélo de route HL - noir, 52,868.6342,True,Black,500,375,1431.5,52,48-52 CM,2.2000000000000002,1,R ,858.9,H ,U ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00,,Current
445,SH-M897-S,22,,,Men's Sports Shorts, S,Pantalones cortos de deporte para hombre, P,Cuissards de route pour hommes, taille S,24.7459,True,Black,4,3,59.99,S,S,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00,2008-12-27 00:00:00,
446,PA-T100,35,,,Touring-Panniers, Large,Cesta de paseo, grande,Sacoches de vélo de randonnée, grande capacité,51.5625,True,Grey,4,3,125,,NA,,0,T ,75,,,Touring-Panniers,Durable, water-proof nylon construction with easy access. Large enough for weekend trips.,2012-07-01 00:00:00,2008-12-27 00:00:00,
447,LO-C100,34,,,Cable Lock,Cable antirrobo,Antivol câble,10.3125,True,NA,4,3,25,,NA,,0,S ,15,,,Cable Lock,Wraps to fit front and rear tires, carrier and 2 keys included.,2012-07-01 00:00:00,2008-12-27 00:00:00,
448,PU-0452,36,,,Minipump,,,8.2459,True,NA,4,3,19.99,,NA,,0,S ,11.994,,,Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,2012-07-01 00:00:00,2008-12-27 00:00:00,
449,PU-M044,36,,,Mountain Pump,Bomba de montaña,Pompe de VTT,10.3084,True,NA,4,3,24.99,,NA,,0,M ,14.994,,,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,2012-07-01 00:00:00,2008-12-27 00:00:00,
450,LT-T990,33,,,Taillights - Battery-Powered,,,5.7709,True,NA,4,3,13.99,,NA,,0,R ,8.394,,,Taillight,Affordable light for safe night riding - uses 3 AAA batteries,2012-07-01 00:00:00,2008-12-27 00:00:00,
451,LT-H902,33,,,Headlights - Dual-Beam,Luces: doble haz,Feu avant - double faisceau,14.4334,True,NA,4,3,34.99,,NA,,0,R ,20.994,,,Headlights - Dual-Beam,Rechargeable dual-beam headlight.,2012-07-01 00:00:00,2008-12-27 00:00:00,
452,LT-H903,33,,,Headlights - Weatherproof,Luces: resistentes al agua,Feu avant étanche,18.5584,True,NA,4,3,44.99,,NA,,0,R ,26.994,,,Headlights - Weatherproof,Rugged weatherproof headlight.,2012-07-01 00:00:00,2008-12-27 00:00:00,
453,SH-M897-M,22,,,Men's Sports Shorts, M,Pantalones cortos de deporte para hombre, M,Cuissards de route pour hommes, taille M,24.7459,True,Black,4,3,59.99,M,M,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00,2008-12-27 00:00:00,
454,SH-M897-L,22,,,Men's Sports Shorts, L,Pantalones cortos de deporte para hombre, G,Cuissards de route pour hommes, taille L,24.7459,True,Black,4,3,59.99,L,L,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00,2008-12-27 00:00:00,
455,SH-M897-X,22,,,Men's Sports Shorts, XL,Pantalones cortos de deporte para hombre, SG,Cuissards de route pour hommes, taille XL,24.7459,True,Black,4,3,59.99,XL,XL,,0,S ,35.994,,M ,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00,2008-12-27 00:00:00,
456,TG-W091-S,24,,,Women's Tights, S,Mallas para mujer, P,Collants pour femmes, taille S,30.9334,True,Black,4,3,74.99,S,S,,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01 00:00:00,2008-12-27 00:00:00,
457,TG-W091-M,24,,,Women's Tights, M,Mallas para mujer, M,Collants pour femmes, taille M,30.9334,True,Black,4,3,74.99,M,M,,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01 00:00:00,2008-12-27 00:00:00,
458,TG-W091-L,24,,,Women's Tights, L,Mallas para mujer, G,Collants pour femmes, taille L,30.9334,True,Black,4,3,74.99,L,L,,0,S ,44.994,,W ,Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01 00:00:00,2008-12-27 00:00:00,
459,SB-M891-S,18,,,Men's Bib-Shorts, S,,,37.1209,True,Multi,4,3,89.99,S,S,,0,S ,53.994,,M ,Men's Bib-Shorts,Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.,2012-07-01 00:00:00,2008-12-27 00:00:00,
460,SB-M891-M,18,,,Men's Bib-Shorts, M,,,37.1209,True,Multi,4,3,89.99,M,M,,0,S ,53.994,,M ,Men's Bib-Shorts,Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.,2012-07-01 00:00:00,2008-12-27 00:00:00,
461,SB-M891-L,18,,,Men's Bib-Shorts, L,,,37.1209,True,Multi,4,3,89.99,L,L,,0,S ,53.994,,M ,Men's Bib-Shorts,Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.,2012-07-01 00:00:00,2008-12-27 00:00:00,
462,GL-H102-S,20,,,Half-Finger Gloves, S,,,9.7136,True,Black,4,3,23.5481,S,S,,0,S ,14.1289,,U ,Half-Finger Gloves,Full padding, improved finger flex, durable palm, adjustable closure.,2012-07-01 00:00:00,2008-12-27 00:00:00,
463,GL-H102-S,20,,,Half-Finger Gloves, S,,,9.1593,True,Black,4,3,24.49,S,S,,0,S ,14.694,,U ,Half-Finger Gloves,Full padding, improved finger flex, durable palm, adjustable closure.,2013-07-01 00:00:00,,Current
464,GL-H102-M,20,,,Half-Finger Gloves, M,,,9.7136,True,Black,4,3,23.5481,M,M,,0,S ,14.1289,,U ,Half-Finger Gloves,Full padding, improved finger flex, durable palm, adjustable closure.,2012-07-01 00:00:00,2008-12-27 00:00:00,
465,GL-H102-M,20,,,Half-Finger Gloves, M,,,9.1593,True,Black,4,3,24.49,M,M,,0,S ,14.694,,U ,Half-Finger Gloves,Full padding, improved finger flex, durable palm, adjustable closure.,2013-07-01 00:00:00,,Current
466,GL-H102-L,20,,,Half-Finger Gloves, L,,,9.7136,True,Black,4,3,23.5481,L,L,,0,S ,14.1289,,U ,Half-Finger Gloves,Full padding, improved finger flex, durable palm, adjustable closure.,2012-07-01 00:00:00,2008-12-27 00:00:00,
467,GL-H102-L,20,,,Half-Finger Gloves, L,,,9.1593,True,Black,4,3,24.49,L,L,,0,S ,14.694,,U ,Half-Finger Gloves,Full padding, improved finger flex, durable palm, adjustable closure.,2013-07-01 00:00:00,,Current
468,GL-F110-S,20,,,Full-Finger Gloves, S,Guantes completos, P,Gants longs, taille S,15.6709,True,Black,4,3,37.99,S,S,,0,M ,22.794,,U ,Full-Finger Gloves,Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.,2012-07-01 00:00:00,2008-12-27 00:00:00,
469,GL-F110-M,20,,,Full-Finger Gloves, M,Guantes completos, M,Gants longs, taille M,15.6709,True,Black,4,3,37.99,M,M,,0,M ,22.794,,U ,Full-Finger Gloves,Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.,2012-07-01 00:00:00,2008-12-27 00:00:00,
470,GL-F110-L,20,,,Full-Finger Gloves, L,Guantes completos, G,Gants longs, taille L,15.6709,True,Black,4,3,37.99,L,L,,0,M ,22.794,,U ,Full-Finger Gloves,Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.,2012-07-01 00:00:00,2008-12-27 00:00:00,
471,VE-C304-S,25,,,Classic Vest, S,Camiseta clásica, P,Veste classique, taille S,23.749,True,Blue,4,3,63.5,S,S,,0,S ,38.1,,U ,Classic Vest,Light-weight, wind-resistant, packs to fit into a pocket.,2013-07-01 00:00:00,,Current
472,VE-C304-M,25,,,Classic Vest, M,Camiseta clásica, M,Veste classique, taille M,23.749,True,Blue,4,3,63.5,M,M,,0,S ,38.1,,U ,Classic Vest,Light-weight, wind-resistant, packs to fit into a pocket.,2013-07-01 00:00:00,,Current
473,VE-C304-L,25,,,Classic Vest, L,Camiseta clásica, G,Veste classique, taille L,23.749,True,Blue,4,3,63.5,L,L,,0,S ,38.1,,U ,Classic Vest,Light-weight, wind-resistant, packs to fit into a pocket.,2013-07-01 00:00:00,,Current
474,SH-W890-S,22,,,Women's Mountain Shorts, S,,,26.1763,True,Black,4,3,69.99,S,S,,0,M ,41.994,,W ,Women's Mountain Shorts,Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.,2013-07-01 00:00:00,,Current
475,SH-W890-M,22,,,Women's Mountain Shorts, M,,,26.1763,True,Black,4,3,69.99,M,M,,0,M ,41.994,,W ,Women's Mountain Shorts,Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.,2013-07-01 00:00:00,,Current
476,SH-W890-L,22,,,Women's Mountain Shorts, L,,,26.1763,True,Black,4,3,69.99,L,L,,0,M ,41.994,,W ,Women's Mountain Shorts,Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.,2013-07-01 00:00:00,,Current
477,WB-H098,28,,,Water Bottle - 30 oz.,,,1.8663,True,NA,4,3,4.99,,NA,,0,S ,2.994,,,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,2013-07-01 00:00:00,,Current
478,BC-M005,28,,,Mountain Bottle Cage,Portabotellas de montaña,Porte-bidon de VTT,3.7363,True,NA,4,3,9.99,,NA,,0,M ,5.994,,,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,2013-07-01 00:00:00,,Current
479,BC-R205,28,,,Road Bottle Cage,Portabotellas de carretera,Porte-bidon de vélo de route,3.3623,True,NA,4,3,8.99,,NA,,0,R ,5.394,,,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,2013-07-01 00:00:00,,Current
480,PK-7098,37,,,Patch Kit/8 Patches,,,0.8565,True,NA,4,3,2.29,,NA,,0,S ,1.374,,,Patch kit,Includes 8 different size patches, glue and sandpaper.,2013-07-01 00:00:00,,Current
481,SO-R809-M,23,,,Racing Socks, M,Calcetines para carreras, M,Chaussettes de course, taille M,3.3623,True,White,4,3,8.99,M,M,,0,R ,5.394,,U ,Racing Socks,Thin, lightweight and durable with cuffs that stay up.,2013-07-01 00:00:00,,Current
482,SO-R809-L,23,,,Racing Socks, L,Calcetines para carreras, G,Chaussettes de course, taille L,3.3623,True,White,4,3,8.99,L,L,,0,R ,5.394,,U ,Racing Socks,Thin, lightweight and durable with cuffs that stay up.,2013-07-01 00:00:00,,Current
483,RA-H123,26,,,Hitch Rack - 4-Bike,,,44.88,True,NA,4,3,120,,NA,,0,S ,72,,,Hitch Rack - 4-Bike,Carries 4 bikes securely; steel construction, fits 2" receiver hitch.,2013-07-01 00:00:00,,Current
484,CL-9009,29,,,Bike Wash - Dissolver,Lavado de bicicletas: disolvente,Entretien du vélo - dissolvant,2.9733,True,NA,4,3,7.95,,NA,,0,S ,4.77,,,Bike Wash,Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.,2013-07-01 00:00:00,,Current
485,FE-6654,30,,,Fender Set - Mountain,Conjunto de guardabarros: montaña,Jeu de garde-boue - VTT,8.2205,True,NA,4,3,21.98,,NA,,0,M ,13.188,,,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,2013-07-01 00:00:00,,Current
486,ST-1401,27,,,All-Purpose Bike Stand,Soporte multiusos para bicicletas,Range-vélo pour tous modèles,59.466,True,NA,4,3,159,,NA,,0,M ,95.4,,,All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,2013-07-01 00:00:00,,Current
487,HY-1023-70,32,,,Hydration Pack - 70 oz.,,,20.5663,True,Silver,4,3,54.99,70,70,,0,S ,32.994,,,Hydration Pack,Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.,2013-07-01 00:00:00,,Current
488,SJ-0194-S,21,,,Short-Sleeve Classic Jersey, S,Jersey clásico de manga corta, P,Maillot manches courtes classique, taille S,41.5723,True,Yellow,4,3,53.99,S,S,,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.,2013-07-01 00:00:00,,Current
489,SJ-0194-M,21,,,Short-Sleeve Classic Jersey, M,Jersey clásico de manga corta, M,Maillot manches courtes classique, taille M,41.5723,True,Yellow,4,3,53.99,M,M,,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.,2013-07-01 00:00:00,,Current
490,SJ-0194-L,21,,,Short-Sleeve Classic Jersey, L,Jersey clásico de manga corta, G,Maillot manches courtes classique, taille L,41.5723,True,Yellow,4,3,53.99,L,L,,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.,2013-07-01 00:00:00,,Current
491,SJ-0194-X,21,,,Short-Sleeve Classic Jersey, XL,Jersey clásico de manga corta, SG,Maillot manches courtes classique, taille XL,41.5723,True,Yellow,4,3,53.99,XL,XL,,0,S ,32.394,,U ,Short-Sleeve Classic Jersey,Short sleeve classic breathable jersey with superior moisture control, front zipper, and 3 back pockets.,2013-07-01 00:00:00,,Current
492,FR-T98Y-60,16,LB ,CM ,HL Touring Frame - Yellow, 60,Cuadro de paseo GA: amarillo, 60,Cadre de vélo de randonnée HL - jaune, 60,601.7437,True,Yellow,500,375,1003.91,60,60-62 CM,3.0800000000000001,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00,,Current
493,FR-T67Y-62,16,LB ,CM ,LL Touring Frame - Yellow, 62,Cuadro de paseo GB: amarillo, 62,Cadre de vélo de randonnée LL - jaune, 62,199.8519,True,Yellow,500,375,333.42,62,60-62 CM,3.2000000000000002,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00,,Current
494,FR-T98Y-46,16,LB ,CM ,HL Touring Frame - Yellow, 46,Cuadro de paseo GA: amarillo, 46,Cadre de vélo de randonnée HL - jaune, 46,601.7437,True,Yellow,500,375,1003.91,46,42-46 CM,2.96,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00,,Current
495,FR-T98Y-50,16,LB ,CM ,HL Touring Frame - Yellow, 50,Cuadro de paseo GA: amarillo, 50,Cadre de vélo de randonnée HL - jaune, 50,601.7437,True,Yellow,500,375,1003.91,50,48-52 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00,,Current
496,FR-T98Y-54,16,LB ,CM ,HL Touring Frame - Yellow, 54,Cuadro de paseo GA: amarillo, 54,Cadre de vélo de randonnée HL - jaune, 54,601.7437,True,Yellow,500,375,1003.91,54,54-58 CM,3.04,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00,,Current
497,FR-T98U-46,16,LB ,CM ,HL Touring Frame - Blue, 46,Cuadro de paseo GA: azul, 46,Cadre de vélo de randonnée HL - bleu, 46,601.7437,True,Blue,500,375,1003.91,46,42-46 CM,2.96,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00,,Current
498,FR-T98U-50,16,LB ,CM ,HL Touring Frame - Blue, 50,Cuadro de paseo GA: azul, 50,Cadre de vélo de randonnée HL - bleu, 50,601.7437,True,Blue,500,375,1003.91,50,48-52 CM,3,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00,,Current
499,FR-T98U-54,16,LB ,CM ,HL Touring Frame - Blue, 54,Cuadro de paseo GA: azul, 54,Cadre de vélo de randonnée HL - bleu, 54,601.7437,True,Blue,500,375,1003.91,54,54-58 CM,3.04,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00,,Current
500,FR-T98U-60,16,LB ,CM ,HL Touring Frame - Blue, 60,Cuadro de paseo GA: azul, 60,Cadre de vélo de randonnée HL - bleu, 60,601.7437,True,Blue,500,375,1003.91,60,60-62 CM,3.0800000000000001,1,T ,602.346,H ,U ,HL Touring Frame,The HL aluminum frame is custom-shaped for both good looks and strength; it will withstand the most rigorous challenges of daily riding. Men's version.,2013-07-01 00:00:00,,Current
501,RD-2308,9,G  ,,Rear Derailleur,Desviador trasero,Dérailleur arrière,53.9282,True,Silver,500,375,121.46,,NA,215,1,,72.876,,,Rear Derailleur,Wide-link design.,2013-07-01 00:00:00,,Current
502,FR-T67U-50,16,LB ,CM ,LL Touring Frame - Blue, 50,Cuadro de paseo GB: azul, 50,Cadre de vélo de randonnée LL - bleu, 50,199.8519,True,Blue,500,375,333.42,50,48-52 CM,3.1000000000000001,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00,,Current
503,FR-T67U-54,16,LB ,CM ,LL Touring Frame - Blue, 54,Cuadro de paseo GB: azul, 54,Cadre de vélo de randonnée LL - bleu, 54,199.8519,True,Blue,500,375,333.42,54,54-58 CM,3.1400000000000001,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00,,Current
504,FR-T67U-58,16,LB ,CM ,LL Touring Frame - Blue, 58,Cuadro de paseo GB: azul, 58,Cadre de vélo de randonnée LL - bleu, 58,199.8519,True,Blue,500,375,333.42,58,54-58 CM,3.1600000000000001,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00,,Current
505,FR-T67U-62,16,LB ,CM ,LL Touring Frame - Blue, 62,Cuadro de paseo GB: azul, 62,Cadre de vélo de randonnée LL - bleu, 62,199.8519,True,Blue,500,375,333.42,62,60-62 CM,3.2000000000000002,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00,,Current
506,FR-T67Y-44,16,LB ,CM ,LL Touring Frame - Yellow, 44,Cuadro de paseo GB: amarillo, 44,Cadre de vélo de randonnée LL - jaune, 44,199.8519,True,Yellow,500,375,333.42,44,42-46 CM,3.02,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00,,Current
507,FR-T67Y-50,16,LB ,CM ,LL Touring Frame - Yellow, 50,Cuadro de paseo GB: amarillo, 50,Cadre de vélo de randonnée LL - jaune, 50,199.8519,True,Yellow,500,375,333.42,50,48-52 CM,3.1000000000000001,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00,,Current
508,FR-T67Y-54,16,LB ,CM ,LL Touring Frame - Yellow, 54,Cuadro de paseo GB: amarillo, 54,Cadre de vélo de randonnée LL - jaune, 54,199.8519,True,Yellow,500,375,333.42,54,54-58 CM,3.1400000000000001,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00,,Current
509,FR-T67Y-58,16,LB ,CM ,LL Touring Frame - Yellow, 58,Cuadro de paseo GB: amarillo, 58,Cadre de vélo de randonnée LL - jaune, 58,199.8519,True,Yellow,500,375,333.42,58,54-58 CM,3.1600000000000001,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00,,Current
510,FR-T67U-44,16,LB ,CM ,LL Touring Frame - Blue, 44,Cuadro de paseo GB: azul, 44,Cadre de vélo de randonnée LL - bleu, 44,199.8519,True,Blue,500,375,333.42,44,42-46 CM,3.02,1,T ,200.052,L ,U ,LL Touring Frame,Lightweight butted aluminum frame provides a more upright riding position for a trip around town.  Our ground-breaking design provides optimum comfort.,2013-07-01 00:00:00,,Current
511,FR-M63S-40,12,LB ,CM ,ML Mountain Frame-W - Silver, 40,,,199.3757,True,Silver,500,375,364.09,40,38-40 CM,2.77,1,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00,,Current
512,FR-M63S-42,12,LB ,CM ,ML Mountain Frame-W - Silver, 42,,,199.3757,True,Silver,500,375,364.09,42,42-46 CM,2.8100000000000001,1,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00,,Current
513,FR-M63S-46,12,LB ,CM ,ML Mountain Frame-W - Silver, 46,,,199.3757,True,Silver,500,375,364.09,46,42-46 CM,2.8500000000000001,1,M ,218.454,M ,W ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2013-07-01 00:00:00,,Current
514,RB-9231,6,G  ,,Rear Brakes,Frenos traseros,Freins arrière,47.286,True,Silver,500,375,106.5,,NA,317,1,,63.9,,,Rear Brakes,,2013-07-01 00:00:00,,Current
515,SE-M236,15,,,LL Mountain Seat/Saddle,,,12.0413,True,NA,500,375,27.12,,NA,,1,M ,16.272,L ,,LL Mountain Seat/Saddle 2,Synthetic leather. Features gel for increased comfort.,2013-07-01 00:00:00,,Current
